"","Source","Station","Date","Time","SampleDepth","SampleId","ParameterType","ParameterName","Value","Qualifier","Problem","Description"
"560","JRA","JRA.J08","06/25/2020","11:28 AM",0.3,1,"WaterQuality","CO.4","150",NA,NA,"Conductivity (uS/cm)"
"561","JRA","JRA.J08","06/25/2020","11:28 AM",0.3,2,"WaterQuality","ECOLI.4","91.2",NA,NA,"Colilert (CFU/100mL)"
"562","JRA","JRA.J08","06/25/2020","11:28 AM",0.3,1,"WaterQuality","ECOLI.4","98.7",NA,NA,"Colilert (CFU/100mL)"
"563","JRA","JRA.J08","06/25/2020","11:28 AM",0.3,1,"WaterQuality","WC.6","15.5",NA,NA,"Turbidity (NTU)"
"564","JRA","JRA.J08","06/25/2020","11:28 AM",0.3,1,"WaterQuality","WT.2","23.8",NA,NA,"Water Temp (deg C)"
"565","JRA","JRA.J08","06/25/2020","11:28 AM",0.3,NA,"Comments","COMMENTS","River is still high and brown, sunny. Turbidity meter overrange at 9.44.",NA,NA,"Comments (open text)"
"566","JRA","JRA.A01","06/25/2020","10:40 AM",0.3,1,"WaterQuality","AT.2","25.1",NA,NA,"Air Temp (deg C)"
"567","JRA","JRA.A01","06/25/2020","10:40 AM",0.3,1,"WaterQuality","CO.4","180",NA,NA,"Conductivity (uS/cm)"
"568","JRA","JRA.A01","06/25/2020","10:40 AM",0.3,1,"WaterQuality","ECOLI.4","98.7",NA,NA,"Colilert (CFU/100mL)"
"569","JRA","JRA.A01","06/25/2020","10:40 AM",0.3,1,"WaterQuality","WC.6","27.5",NA,NA,"Turbidity (NTU)"
"570","JRA","JRA.A01","06/25/2020","10:40 AM",0.3,1,"WaterQuality","WT.2","24.7",NA,NA,"Water Temp (deg C)"
"571","JRA","JRA.A01","06/25/2020","10:40 AM",0.3,NA,"Comments","COMMENTS","Overcast when I arrived. Light rain began to fall when I left the site. The water was slightly choppy.  A small freighter seen in the distance, headed toward the coast upon my arrival could account for the water conditions. A flock of about 16 Canadian Geese were on the bank most of my stay.",NA,NA,"Comments (open text)"
"572","JRA","JRA.J10","08/06/2020","05:10 PM",0.3,1,"WaterQuality","AT.2","28",NA,NA,"Air Temp (deg C)"
"573","JRA","JRA.J10","08/06/2020","05:10 PM",0.3,1,"WaterQuality","CO.4","200",NA,NA,"Conductivity (uS/cm)"
"574","JRA","JRA.J10","08/06/2020","05:10 PM",0.3,1,"WaterQuality","ECOLI.4","98.1",NA,NA,"Colilert (CFU/100mL)"
"575","JRA","JRA.J10","08/06/2020","05:10 PM",0.3,1,"WaterQuality","WC.6","10.5",NA,NA,"Turbidity (NTU)"
"576","JRA","JRA.J10","08/06/2020","05:10 PM",0.3,1,"WaterQuality","WT.2","28.2",NA,NA,"Water Temp (deg C)"
"577","JRA","JRA.J10","08/06/2020","05:10 PM",0.3,NA,"Comments","COMMENTS","Clear, geese nearby, rafters coming out.",NA,NA,"Comments (open text)"
"578","JRA","JRA.J08","07/16/2020","10:21 AM",0.3,1,"WaterQuality","AT.2","29.3",NA,NA,"Air Temp (deg C)"
"579","JRA","JRA.J08","07/16/2020","10:21 AM",0.3,1,"WaterQuality","CO.4","220",NA,NA,"Conductivity (uS/cm)"
"580","JRA","JRA.J08","07/16/2020","10:21 AM",0.3,1,"WaterQuality","ECOLI.4","93.5",NA,NA,"Colilert (CFU/100mL)"
"581","JRA","JRA.J08","07/16/2020","10:21 AM",0.3,1,"WaterQuality","WC.6","1.7",NA,NA,"Turbidity (NTU)"
"582","JRA","JRA.J08","07/16/2020","10:21 AM",0.3,1,"WaterQuality","WT.2","28.4",NA,NA,"Water Temp (deg C)"
"583","JRA","JRA.J08","07/16/2020","10:21 AM",0.3,NA,"Comments","COMMENTS","Slightly overcast/sunny, breezy, no activity or wildlife. Sample collected by Gretchen Williams.",NA,NA,"Comments (open text)"
"584","JRA","JRA.J10","06/25/2020","11:49 AM",0.3,1,"WaterQuality","AT.2","22.6",NA,NA,"Air Temp (deg C)"
"585","JRA","JRA.J10","06/25/2020","11:49 AM",0.3,1,"WaterQuality","CO.4","150",NA,NA,"Conductivity (uS/cm)"
"586","JRA","JRA.J10","06/25/2020","11:49 AM",0.3,1,"WaterQuality","ECOLI.4","90.6",NA,NA,"Colilert (CFU/100mL)"
"587","JRA","JRA.J10","06/25/2020","11:49 AM",0.3,1,"WaterQuality","WC.6","18.1",NA,"F","Turbidity (NTU)"
"588","JRA","JRA.J10","06/25/2020","11:49 AM",0.3,1,"WaterQuality","WT.2","23.8",NA,NA,"Water Temp (deg C)"
"589","JRA","JRA.J10","06/25/2020","11:49 AM",0.3,NA,"Comments","COMMENTS","Turbidity Calibration Standard Issue; River is high and fast, sunny. Turbidity meter overrange at 9.44.",NA,NA,"Comments (open text)"
"590","JRA","JRA.J23","07/23/2020","12:11 PM",0.3,1,"WaterQuality","AT.2","26.8",NA,NA,"Air Temp (deg C)"
"591","JRA","JRA.J23","07/23/2020","12:11 PM",0.3,1,"WaterQuality","CO.4","220",NA,NA,"Conductivity (uS/cm)"
"592","JRA","JRA.J23","07/23/2020","12:11 PM",0.3,1,"WaterQuality","ECOLI.4","88.8",NA,NA,"Colilert (CFU/100mL)"
"593","JRA","JRA.J23","07/23/2020","12:11 PM",0.3,1,"WaterQuality","WC.6","1.33",NA,NA,"Turbidity (NTU)"
"594","JRA","JRA.J23","07/23/2020","12:11 PM",0.3,1,"WaterQuality","WT.2","30.7",NA,NA,"Water Temp (deg C)"
"595","JRA","JRA.J23","07/23/2020","12:11 PM",0.3,NA,"Comments","COMMENTS","Sunny and VERY warm. Some kayak and inner tube activity but not too crowded.",NA,NA,"Comments (open text)"
"596","JRA","JRA.J24","07/23/2020","12:32 PM",0.3,1,"WaterQuality","AT.2","27.8",NA,NA,"Air Temp (deg C)"
"597","JRA","JRA.J24","07/23/2020","12:32 PM",0.3,1,"WaterQuality","CO.4","22",NA,NA,"Conductivity (uS/cm)"
"598","JRA","JRA.J24","07/23/2020","12:32 PM",0.3,1,"WaterQuality","ECOLI.4","88.4",NA,NA,"Colilert (CFU/100mL)"
"599","JRA","JRA.J24","07/23/2020","12:32 PM",0.3,1,"WaterQuality","WC.6","3.01",NA,NA,"Turbidity (NTU)"
"600","JRA","JRA.J24","07/23/2020","12:32 PM",0.3,1,"WaterQuality","WT.2","31",NA,NA,"Water Temp (deg C)"
"601","JRA","JRA.J24","07/23/2020","12:32 PM",0.3,NA,"Comments","COMMENTS","Sunny, very hot and humid. Lots of activity with people getting in and out of the water with inner tubes and kayaks.",NA,NA,"Comments (open text)"
"602","JRA","JRA.A01","08/27/2020","10:30 AM",0.3,1,"WaterQuality","AT.2","30.2",NA,NA,"Air Temp (deg C)"
"603","JRA","JRA.A01","08/27/2020","10:30 AM",0.3,1,"WaterQuality","CO.4","160",NA,NA,"Conductivity (uS/cm)"
"604","JRA","JRA.A01","08/27/2020","10:30 AM",0.3,2,"WaterQuality","ECOLI.4","39.3",NA,NA,"Colilert (CFU/100mL)"
"605","JRA","JRA.A01","08/27/2020","10:30 AM",0.3,1,"WaterQuality","ECOLI.4","84.2",NA,NA,"Colilert (CFU/100mL)"
"606","JRA","JRA.A01","08/27/2020","10:30 AM",0.3,1,"WaterQuality","WC.6","10.47",NA,NA,"Turbidity (NTU)"
"607","JRA","JRA.A01","08/27/2020","10:30 AM",0.3,1,"WaterQuality","WT.2","30.2",NA,NA,"Water Temp (deg C)"
"608","JRA","JRA.A01","08/27/2020","10:30 AM",0.3,NA,"Comments","COMMENTS","Warm and sunny day with no cloud coverage overhead. Site was littered with trash, will bring garbage bag next week. Lots of geese noted up the street at the City Point Park. Weather has been humid and and sunny for past 48hrs.",NA,NA,"Comments (open text)"
"609","JRA","JRA.J21","07/09/2020","10:00 AM",0.3,1,"WaterQuality","AT.2","28.2",NA,NA,"Air Temp (deg C)"
"610","JRA","JRA.J21","07/09/2020","10:00 AM",0.3,1,"WaterQuality","CO.4","180",NA,NA,"Conductivity (uS/cm)"
"611","JRA","JRA.J21","07/09/2020","10:00 AM",0.3,1,"WaterQuality","ECOLI.4","83.6",NA,NA,"Colilert (CFU/100mL)"
"612","JRA","JRA.J21","07/09/2020","10:00 AM",0.3,1,"WaterQuality","WC.6","1.95",NA,NA,"Turbidity (NTU)"
"613","JRA","JRA.J21","07/09/2020","10:00 AM",0.3,1,"WaterQuality","WT.2","28.5",NA,NA,"Water Temp (deg C)"
"614","JRA","JRA.J21","07/09/2020","10:00 AM",0.3,NA,"Comments","COMMENTS","Calm; water relatively clear (minimal rain within previous 48 hours); moderate depth (James River Near Richmond, USGS gage height, 4.52 feet); no wildlife; no boat activity; no recreationists",NA,NA,"Comments (open text)"
"615","JRA","JRA.A01","08/13/2020","12:05 PM",0.3,1,"WaterQuality","AT.2","20.4",NA,NA,"Air Temp (deg C)"
"616","JRA","JRA.A01","08/13/2020","12:05 PM",0.3,1,"WaterQuality","CO.4","90",NA,NA,"Conductivity (uS/cm)"
"617","JRA","JRA.A01","08/13/2020","12:05 PM",0.3,1,"WaterQuality","ECOLI.4","79.4",NA,NA,"Colilert (CFU/100mL)"
"618","JRA","JRA.A01","08/13/2020","12:05 PM",0.3,1,"WaterQuality","WC.6","5.28",NA,NA,"Turbidity (NTU)"
"619","JRA","JRA.A01","08/13/2020","12:05 PM",0.3,1,"WaterQuality","WT.2","30.3",NA,NA,"Water Temp (deg C)"
"620","JRA","JRA.A01","08/13/2020","12:05 PM",0.3,NA,"Comments","COMMENTS","Sample collected by John Bragg. John's comments: ""Beautiful day.. Water elevated due to great amount of water past few days. Post flood conditions 
Water elevation approximately 1 foot above normal
Day sunny, slight cloud cover""",NA,NA,"Comments (open text)"
"621","JRA","JRA.C05","08/13/2020","12:05 PM",0.3,1,"WaterQuality","AT.2","20.4",NA,NA,"Air Temp (deg C)"
"622","JRA","JRA.C05","08/13/2020","12:05 PM",0.3,1,"WaterQuality","CO.4","90",NA,NA,"Conductivity (uS/cm)"
"623","JRA","JRA.C05","08/13/2020","12:05 PM",0.3,1,"WaterQuality","ECOLI.4","79.4",NA,NA,"Colilert (CFU/100mL)"
"624","JRA","JRA.C05","08/13/2020","12:05 PM",0.3,1,"WaterQuality","WC.6","5.28",NA,NA,"Turbidity (NTU)"
"625","JRA","JRA.C05","08/13/2020","12:05 PM",0.3,1,"WaterQuality","WT.2","26.4",NA,NA,"Water Temp (deg C)"
"626","JRA","JRA.C05","08/13/2020","12:05 PM",0.3,NA,"Comments","COMMENTS","Sample collected by John Bragg. John's comments: ""Water level flowing quickly, beautiful day. Water quite high.  Kayak Ramp completely underwater.  Possibly 2 foot+  above normal water level.""",NA,NA,"Comments (open text)"
"627","JRA","JRA.J20","06/25/2020","12:01 PM",0.3,1,"WaterQuality","AT.2","21.8",NA,NA,"Air Temp (deg C)"
"628","JRA","JRA.J20","06/25/2020","12:01 PM",0.3,1,"WaterQuality","CO.4","150",NA,NA,"Conductivity (uS/cm)"
"629","JRA","JRA.J20","06/25/2020","12:01 PM",0.3,1,"WaterQuality","ECOLI.4","79.4",NA,NA,"Colilert (CFU/100mL)"
"630","JRA","JRA.J20","06/25/2020","12:01 PM",0.3,1,"WaterQuality","WC.6","18.7",NA,"F","Turbidity (NTU)"
"631","JRA","JRA.J20","06/25/2020","12:01 PM",0.3,1,"WaterQuality","WT.2","23.8",NA,NA,"Water Temp (deg C)"
"632","JRA","JRA.J20","06/25/2020","12:01 PM",0.3,NA,"Comments","COMMENTS","Turbidity Calibration Standard Issue; River level is high. Turbidity meter overrange at 9.44.",NA,NA,"Comments (open text)"
"633","JRA","JRA.J22","07/02/2020","09:30 AM",0.3,1,"WaterQuality","AT.2","25",NA,NA,"Air Temp (deg C)"
"634","JRA","JRA.J22","07/02/2020","09:30 AM",0.3,1,"WaterQuality","CO.4","170",NA,NA,"Conductivity (uS/cm)"
"635","JRA","JRA.J22","07/02/2020","09:30 AM",0.3,1,"WaterQuality","ECOLI.4","79.4",NA,NA,"Colilert (CFU/100mL)"
"636","JRA","JRA.J22","07/02/2020","09:30 AM",0.3,1,"WaterQuality","WC.6","2.42",NA,NA,"Turbidity (NTU)"
"637","JRA","JRA.J22","07/02/2020","09:30 AM",0.3,1,"WaterQuality","WT.2","26.6",NA,NA,"Water Temp (deg C)"
"638","JRA","JRA.J22","07/02/2020","09:30 AM",0.3,NA,"Comments","COMMENTS","Rained within 24 hours, kayakers out",NA,NA,"Comments (open text)"
"639","JRA","JRA.J22","07/23/2020","11:32 AM",0.3,1,"WaterQuality","AT.2","27.9",NA,NA,"Air Temp (deg C)"
"640","JRA","JRA.J22","07/23/2020","11:32 AM",0.3,1,"WaterQuality","CO.4","220",NA,NA,"Conductivity (uS/cm)"
"641","JRA","JRA.J22","07/23/2020","11:32 AM",0.3,1,"WaterQuality","ECOLI.4","75.7",NA,NA,"Colilert (CFU/100mL)"
"642","JRA","JRA.J22","07/23/2020","11:32 AM",0.3,1,"WaterQuality","WC.6","1.51",NA,NA,"Turbidity (NTU)"
"643","JRA","JRA.J22","07/23/2020","11:32 AM",0.3,1,"WaterQuality","WT.2","29.6",NA,NA,"Water Temp (deg C)"
"644","JRA","JRA.J22","07/23/2020","11:32 AM",0.3,NA,"Comments","COMMENTS","Partly cloudy and a slight drizzle. Very warm and humid. No other human activity but a lovely butterfly!",NA,NA,"Comments (open text)"
"645","JRA","JRA.J24","08/06/2020","11:08 AM",0.3,1,"WaterQuality","AT.2","25.6",NA,NA,"Air Temp (deg C)"
"646","JRA","JRA.J24","08/06/2020","11:08 AM",0.3,1,"WaterQuality","CO.4","180",NA,NA,"Conductivity (uS/cm)"
"647","JRA","JRA.J24","08/06/2020","11:08 AM",0.3,1,"WaterQuality","ECOLI.4","74.8",NA,NA,"Colilert (CFU/100mL)"
"648","JRA","JRA.J24","08/06/2020","11:08 AM",0.3,1,"WaterQuality","WC.6","6.6",NA,NA,"Turbidity (NTU)"
"649","JRA","JRA.J24","08/06/2020","11:08 AM",0.3,1,"WaterQuality","WT.2","27.9",NA,NA,"Water Temp (deg C)"
"650","JRA","JRA.J24","08/06/2020","11:08 AM",0.3,NA,"Comments","COMMENTS","Heavy rain Tuesday",NA,NA,"Comments (open text)"
"651","JRA","JRA.A01","06/11/2020","01:50 PM",0.3,1,"WaterQuality","AT.2","28.5",NA,NA,"Air Temp (deg C)"
"652","JRA","JRA.A01","06/11/2020","01:50 PM",0.3,1,"WaterQuality","CO.4","160",NA,NA,"Conductivity (uS/cm)"
"653","JRA","JRA.A01","06/11/2020","01:50 PM",0.3,2,"WaterQuality","ECOLI.4","53",NA,NA,"Colilert (CFU/100mL)"
"654","JRA","JRA.A01","06/11/2020","01:50 PM",0.3,1,"WaterQuality","ECOLI.4","73",NA,NA,"Colilert (CFU/100mL)"
"655","JRA","JRA.A01","06/11/2020","01:50 PM",0.3,1,"WaterQuality","WC.6","75.7",NA,NA,"Turbidity (NTU)"
"656","JRA","JRA.A01","06/11/2020","01:50 PM",0.3,1,"WaterQuality","WT.2","28.6",NA,NA,"Water Temp (deg C)"
"657","JRA","JRA.J08","06/11/2020","11:08 AM",0.3,1,"WaterQuality","AT.2","25.4",NA,NA,"Air Temp (deg C)"
"658","JRA","JRA.J08","06/11/2020","11:08 AM",0.3,1,"WaterQuality","CO.4","180",NA,NA,"Conductivity (uS/cm)"
"659","JRA","JRA.J08","06/11/2020","11:08 AM",0.3,1,"WaterQuality","ECOLI.4","70.3",NA,NA,"Colilert (CFU/100mL)"
"660","JRA","JRA.J08","06/11/2020","11:08 AM",0.3,1,"WaterQuality","WC.6","2.15",NA,NA,"Turbidity (NTU)"
"661","JRA","JRA.J08","06/11/2020","11:08 AM",0.3,1,"WaterQuality","WT.2","26.4",NA,NA,"Water Temp (deg C)"
"662","JRA","JRA.J08","06/11/2020","11:08 AM",0.3,NA,"Comments","COMMENTS","Relatively clear water, with some bird feathers and sporadic paper trash; flow at USGS gage 02037500 was 5.32 ft; no recreationists; no boats in water; turkey vultures on posts, but otherwise little wildlife; partly sunny; minimal rain previous evening (around 6-7 pm)",NA,NA,"Comments (open text)"
"663","JRA","JRA.J24","07/30/2020","12:15 PM",0.3,1,"WaterQuality","AT.2","31.5",NA,NA,"Air Temp (deg C)"
"664","JRA","JRA.J24","07/30/2020","12:15 PM",0.3,1,"WaterQuality","ECOLI.4","70",NA,NA,"Colilert (CFU/100mL)"
"665","JRA","JRA.J24","07/30/2020","12:15 PM",0.3,1,"WaterQuality","WC.6","1.76",NA,NA,"Turbidity (NTU)"
"666","JRA","JRA.J24","07/30/2020","12:15 PM",0.3,1,"WaterQuality","WT.2","31.5",NA,NA,"Water Temp (deg C)"
"667","JRA","JRA.J24","07/30/2020","12:15 PM",0.3,NA,"Comments","COMMENTS","Sunny, clear, 1 person. Sample collected by Valerie Hubbard.",NA,NA,"Comments (open text)"
"668","JRA","JRA.C05","09/03/2020","12:35 PM",0.3,1,"WaterQuality","AT.2","30.9",NA,NA,"Air Temp (deg C)"
"669","JRA","JRA.C05","09/03/2020","12:35 PM",0.3,1,"WaterQuality","CO.4","150",NA,NA,"Conductivity (uS/cm)"
"670","JRA","JRA.C05","09/03/2020","12:35 PM",0.3,1,"WaterQuality","ECOLI.4","68.3",NA,NA,"Colilert (CFU/100mL)"
"671","JRA","JRA.C05","09/03/2020","12:35 PM",0.3,1,"WaterQuality","WC.6","11.4",NA,NA,"Turbidity (NTU)"
"672","JRA","JRA.C05","09/03/2020","12:35 PM",0.3,1,"WaterQuality","WT.2","27.3",NA,NA,"Water Temp (deg C)"
"673","JRA","JRA.C05","09/03/2020","12:35 PM",0.3,NA,"Comments","COMMENTS","Hot, sunny, lots of rain 2 days ago but water was flowing very slowly.",NA,NA,"Comments (open text)"
"674","JRA","JRA.J26","08/27/2020","08:30 AM",0.3,1,"WaterQuality","AT.2","27",NA,NA,"Air Temp (deg C)"
"675","JRA","JRA.J26","08/27/2020","08:30 AM",0.3,1,"WaterQuality","CO.4","180",NA,NA,"Conductivity (uS/cm)"
"676","JRA","JRA.J26","08/27/2020","08:30 AM",0.3,2,"WaterQuality","ECOLI.1","100",NA,NA,"Coliscan CFU/100mL)"
"677","JRA","JRA.J26","08/27/2020","08:30 AM",0.3,1,"WaterQuality","ECOLI.1","67",NA,NA,"Coliscan CFU/100mL)"
"678","JRA","JRA.J26","08/27/2020","08:30 AM",0.3,1,"WaterQuality","WC.6","5.42",NA,NA,"Turbidity (NTU)"
"679","JRA","JRA.J26","08/27/2020","08:30 AM",0.3,1,"WaterQuality","WT.2","27.5",NA,NA,"Water Temp (deg C)"
"680","JRA","JRA.J26","08/27/2020","08:30 AM",0.3,NA,"Comments","COMMENTS","Clear sky, soft breeze, scum formed on the water surface around the dock.",NA,NA,"Comments (open text)"
"681","JRA","JRA.M05","07/16/2020","10:00 AM",0.3,1,"WaterQuality","AT.2","25.2",NA,NA,"Air Temp (deg C)"
"682","JRA","JRA.M05","07/16/2020","10:00 AM",0.3,1,"WaterQuality","CO.4","300",NA,NA,"Conductivity (uS/cm)"
"683","JRA","JRA.M05","07/16/2020","10:00 AM",0.3,2,"WaterQuality","ECOLI.1","34",NA,NA,"Coliscan CFU/100mL)"
"684","JRA","JRA.M05","07/16/2020","10:00 AM",0.3,1,"WaterQuality","ECOLI.1","34",NA,NA,"Coliscan CFU/100mL)"
"685","JRA","JRA.M05","07/16/2020","10:00 AM",0.3,1,"WaterQuality","WC.6","1.02",NA,NA,"Turbidity (NTU)"
"686","JRA","JRA.M05","07/16/2020","10:00 AM",0.3,1,"WaterQuality","WT.2","24.9",NA,NA,"Water Temp (deg C)"
"687","JRA","JRA.M05","07/16/2020","10:00 AM",0.3,NA,"Comments","COMMENTS","River low.  Not much rain in two weeks.
Partly cloudy with a little drizzle.  No beach goes yet!",NA,NA,"Comments (open text)"
"688","JRA","JRA.J26","06/18/2020","07:40 AM",0.3,1,"WaterQuality","AT.2","20.9",NA,NA,"Air Temp (deg C)"
"689","JRA","JRA.J26","06/18/2020","07:40 AM",0.3,1,"WaterQuality","CO.4","190",NA,NA,"Conductivity (uS/cm)"
"690","JRA","JRA.J26","06/18/2020","07:40 AM",0.3,1,"WaterQuality","ECOLI.1","67",NA,NA,"Coliscan CFU/100mL)"
"691","JRA","JRA.J26","06/18/2020","07:40 AM",0.3,1,"WaterQuality","WC.6","3.03",NA,NA,"Turbidity (NTU)"
"692","JRA","JRA.J26","06/18/2020","07:40 AM",0.3,1,"WaterQuality","WT.2","21.6",NA,NA,"Water Temp (deg C)"
"693","JRA","JRA.J26","06/18/2020","07:40 AM",0.3,NA,"Comments","COMMENTS","Sunny, lots of people rowing and swimming on site.",NA,NA,"Comments (open text)"
"694","JRA","JRA.J29","07/23/2020","10:00 AM",0.3,1,"WaterQuality","AT.2","26.6",NA,NA,"Air Temp (deg C)"
"695","JRA","JRA.J29","07/23/2020","10:00 AM",0.3,1,"WaterQuality","CO.4","220",NA,NA,"Conductivity (uS/cm)"
"696","JRA","JRA.J29","07/23/2020","10:00 AM",0.3,1,"WaterQuality","ECOLI.1","67",NA,NA,"Coliscan CFU/100mL)"
"697","JRA","JRA.J29","07/23/2020","10:00 AM",0.3,1,"WaterQuality","WC.6","2.02",NA,NA,"Turbidity (NTU)"
"698","JRA","JRA.J29","07/23/2020","10:00 AM",0.3,1,"WaterQuality","WT.2","28.5",NA,NA,"Water Temp (deg C)"
"699","JRA","JRA.J29","07/23/2020","10:00 AM",0.3,NA,"Comments","COMMENTS","A little rain the day before. Didn<U+FFFD><U+FFFD><U+FFFD>t raise the level too much.",NA,NA,"Comments (open text)"
"700","JRA","JRA.J30","07/30/2020","10:30 AM",0.3,1,"WaterQuality","AT.2","29.6",NA,NA,"Air Temp (deg C)"
"701","JRA","JRA.J30","07/30/2020","10:30 AM",0.3,1,"WaterQuality","CO.4","270",NA,NA,"Conductivity (uS/cm)"
"702","JRA","JRA.J30","07/30/2020","10:30 AM",0.3,1,"WaterQuality","ECOLI.1","67",NA,NA,"Coliscan CFU/100mL)"
"703","JRA","JRA.J30","07/30/2020","10:30 AM",0.3,1,"WaterQuality","WC.6","1.61",NA,NA,"Turbidity (NTU)"
"704","JRA","JRA.J30","07/30/2020","10:30 AM",0.3,1,"WaterQuality","WT.2","30.2",NA,NA,"Water Temp (deg C)"
"705","JRA","JRA.J30","07/30/2020","10:30 AM",0.3,NA,"Comments","COMMENTS","HHH for last 3 days.  Clear and sunny; water warmer than air; expected to cloud over.  One fishing craft.",NA,NA,"Comments (open text)"
"706","JRA","JRA.J30","08/13/2020","11:30 AM",0.3,1,"WaterQuality","AT.2","26.7",NA,NA,"Air Temp (deg C)"
"707","JRA","JRA.J30","08/13/2020","11:30 AM",0.3,1,"WaterQuality","CO.4","200",NA,NA,"Conductivity (uS/cm)"
"708","JRA","JRA.J30","08/13/2020","11:30 AM",0.3,1,"WaterQuality","ECOLI.1","67",NA,NA,"Coliscan CFU/100mL)"
"709","JRA","JRA.J30","08/13/2020","11:30 AM",0.3,1,"WaterQuality","WC.6","8.9",NA,NA,"Turbidity (NTU)"
"710","JRA","JRA.J30","08/13/2020","11:30 AM",0.3,1,"WaterQuality","WT.2","27.7",NA,NA,"Water Temp (deg C)"
"711","JRA","JRA.J30","08/13/2020","11:30 AM",0.3,NA,"Comments","COMMENTS","Under heavy clouds the river was somewhat colored but with visibility to bottom at 2-3 foot depth.  No users noted on the water with above average flow rate following recent rains.",NA,NA,"Comments (open text)"
"712","JRA","JRA.M05","07/09/2020","11:30 AM",0.3,1,"WaterQuality","AT.2","29.7",NA,NA,"Air Temp (deg C)"
"713","JRA","JRA.M05","07/09/2020","11:30 AM",0.3,1,"WaterQuality","CO.4","260",NA,NA,"Conductivity (uS/cm)"
"714","JRA","JRA.M05","07/09/2020","11:30 AM",0.3,1,"WaterQuality","ECOLI.1","34",NA,NA,"Coliscan CFU/100mL)"
"715","JRA","JRA.M05","07/09/2020","11:30 AM",0.3,1,"WaterQuality","WC.6","1.41",NA,NA,"Turbidity (NTU)"
"716","JRA","JRA.M05","07/09/2020","11:30 AM",0.3,1,"WaterQuality","WT.2","29.2",NA,NA,"Water Temp (deg C)"
"717","JRA","JRA.M05","07/09/2020","11:30 AM",0.3,NA,"Comments","COMMENTS","Sunny.  about 25 people at the beach at 11:30am",NA,NA,"Comments (open text)"
"718","JRA","JRA.J24","08/20/2020","09:05 AM",0.3,1,"WaterQuality","AT.2","22.4",NA,NA,"Air Temp (deg C)"
"719","JRA","JRA.J24","08/20/2020","09:05 AM",0.3,1,"WaterQuality","CO.4","170",NA,NA,"Conductivity (uS/cm)"
"720","JRA","JRA.J24","08/20/2020","09:05 AM",0.3,1,"WaterQuality","ECOLI.4","66.9",NA,NA,"Colilert (CFU/100mL)"
"721","JRA","JRA.J24","08/20/2020","09:05 AM",0.3,1,"WaterQuality","WC.6","11.6",NA,NA,"Turbidity (NTU)"
"722","JRA","JRA.J24","08/20/2020","09:05 AM",0.3,1,"WaterQuality","WT.2","24.6",NA,NA,"Water Temp (deg C)"
"723","JRA","JRA.J24","08/20/2020","09:05 AM",0.3,NA,"Comments","COMMENTS","Fast flow, muddy, slick slope leading to water. Fallen tree debris in water at site.

Sealer did something weird and melted 18 small wells.  value entered here assumes all wells lit up.",NA,NA,"Comments (open text)"
"724","JRA","JRA.J20","06/11/2020","10:24 AM",0.3,1,"WaterQuality","AT.2","24.3",NA,NA,"Air Temp (deg C)"
"725","JRA","JRA.J20","06/11/2020","10:24 AM",0.3,1,"WaterQuality","CO.4","180",NA,NA,"Conductivity (uS/cm)"
"726","JRA","JRA.J20","06/11/2020","10:24 AM",0.3,1,"WaterQuality","ECOLI.4","66.3",NA,NA,"Colilert (CFU/100mL)"
"727","JRA","JRA.J20","06/11/2020","10:24 AM",0.3,1,"WaterQuality","WC.6","3.37",NA,NA,"Turbidity (NTU)"
"728","JRA","JRA.J20","06/11/2020","10:24 AM",0.3,1,"WaterQuality","WT.2","25.9",NA,NA,"Water Temp (deg C)"
"729","JRA","JRA.J20","06/11/2020","10:24 AM",0.3,NA,"Comments","COMMENTS","Calm, relatively clear water; flow at USGS gage 02037500 was 5.32 ft; no recreationists; no wildlife; cloudy and overcast; minimal rain previous evening (around 6-7 pm)",NA,NA,"Comments (open text)"
"730","JRA","JRA.A08","07/02/2020","11:00 AM",0.3,1,"WaterQuality","AT.2","26.8",NA,NA,"Air Temp (deg C)"
"731","JRA","JRA.A08","07/02/2020","11:00 AM",0.3,1,"WaterQuality","CO.4","100",NA,NA,"Conductivity (uS/cm)"
"732","JRA","JRA.A08","07/02/2020","11:00 AM",0.3,1,"WaterQuality","ECOLI.1","34","<",NA,"Coliscan CFU/100mL)"
"733","JRA","JRA.A08","07/02/2020","11:00 AM",0.3,1,"WaterQuality","WT.2","23.6",NA,NA,"Water Temp (deg C)"
